grade confidence_level parsing_issue_occurred
Correct 0.9998085175151116 0
Wrong 0.547745536133158 0
Wrong 0.7305961385122745 0
Correct 0.9998563028254281 0
Wrong 0.8424153302714725 0
Wrong 0.7629721339921983 0
Correct 0.8271112587969537 0
Correct 0.9999711979237877 0
Wrong 0.69552546802005 0
Correct 0.9961803989048076 0
Correct 0.9996910414375295 0
Wrong 0.9984976966890844 0
Correct 0.9999232805730858 0
Correct 0.9828229401318747 0
Correct 0.9982870179314113 0
Correct 0.9998862117703717 0
Correct 0.9997685964079422 0
Correct 0.999854157476055 0
Correct 0.999637428784835 0
Correct 0.996030065508122 0
Wrong 0.6416953824882241 0
Wrong 0.8861736627194531 0
Correct 0.9998776374469079 0
Correct 0.9999410407211666 0
Correct 0.999909692497968 0
Wrong 0.4212567810487602 0
Wrong 0.5723298459754608 0
Correct 0.9941642664312836 0
Correct 0.9998857350087414 0
Correct 0.8241196362400053 0
Correct 0.9988923084437074 0
Wrong 0.9980412883841816 0
Wrong 0.5464291789355255 0
Wrong 0.6610672199329383 0
Correct 0.9966377184707047 0
Correct 0.9940078181643558 0
Wrong 0.7527122592808133 0
Wrong 0.6998713125874556 0
Correct 0.9998141190380071 0
Correct 0.7070109678365663 0
Correct 0.4444021425538495 0
Wrong 0.49906773048827496 0
Correct 0.9999310282486606 0
Wrong 0.9992374798163856 0
Correct 0.9986855096003486 0
Correct 0.9876448909077917 0
Correct 0.964864424750185 0
Wrong 0.9957606109879832 0
Correct 0.7430169809124751 0
Correct 0.9926427732752734 0
Correct 0.9995489331912348 0
Correct 0.9987284315291695 0
Wrong 0.40815680191102677 0
Wrong 0.9363086674041352 0
Correct 0.9994187804335692 0
Correct 0.9999101692710216 0
Correct 0.9998288939803051 0
Correct 0.9998477214355578 0
Correct 0.960442791224758 0
Wrong 0.9915576603981439 0
Wrong 0.9997552597537814 0
Correct 0.9998986076205548 0
Wrong 0.5677865063611257 0
Wrong 0.7736556817424037 0
Correct 0.9998983692347562 0
Correct 0.9998708436913942 0
Correct 0.9725093783387934 0
Wrong 0.40197698630474177 0
Correct 0.9999061167173112 0
Wrong 0.5408662814016802 0
Wrong 0.4687116304911637 0
Correct 0.9717945375375953 0
Correct 0.9986457999575226 0
Wrong 0.9418277959162035 0
Wrong 0.5235269078960633 0
Correct 0.9995609637046521 0
Correct 0.7269175275814217 0
Wrong 0.850003926582178 0
Correct 0.991974751637002 0
Correct 0.987837139879716 0
Wrong 0.6803832409068789 0
Wrong 0.9957083704749531 0
Wrong 0.5037438370197768 0
Wrong 0.3664241268354654 0
Wrong 0.38530369787670954 0
Correct 0.999447239328501 0
Correct 0.789855651370927 0
Correct 0.9997969570460112 0
Correct 0.9995422680912289 0
Correct 0.9816160645901162 0
Correct 0.9991217968463071 0
Correct 0.9997687155703684 0
Wrong 0.9240485180563444 0
Wrong 0.6528985902530187 0
Correct 0.9994646262636898 0
Correct 0.9875767585998515 0
Correct 0.9999219694395426 0
Wrong 0.9448447109770208 0
Correct 0.997366819517612 0
Correct 0.9996626874526736 0
Correct 0.9988795824369854 0
Wrong 0.6986251826152019 0
Correct 0.9647145196214562 0
Correct 0.9753250060413284 0
Correct 0.9959267134283267 0
Wrong 0.5962476965592776 0
Correct 0.9999168440936441 0
