grade confidence_level parsing_issue_occurred
Correct 0.5205094218254089 1
Correct 0.9410343170166016 1
Wrong 0.9846605062484741 1
Wrong 0.7575128078460693 1
Correct 0.8095420598983765 0
Wrong 0.7368412613868713 1
Wrong 0.734097957611084 0
Correct 0.7540380358695984 1
Correct 0.7485976219177246 1
Correct 0.9993799328804016 1
Correct 0.4433216154575348 0
Correct 0.7869669198989868 1
Correct 0.5250726342201233 0
Correct 0.7045353055000305 0
Wrong 0.9744365215301514 1
Correct 0.4894123077392578 0
Correct 0.5651289224624634 0
Correct 0.6986914277076721 0
Wrong 0.9940809607505798 1
Wrong 0.6218640208244324 0
Wrong 0.9989120960235596 1
Correct 0.5617972612380981 1
Correct 0.5142953991889954 1
Wrong 0.5815495252609253 0
Correct 0.9467545747756958 1
Correct 0.5670676827430725 0
Wrong 0.9993613958358765 1
Wrong 0.99925297498703 1
Correct 0.9551528692245483 1
Wrong 0.7874764204025269 1
Wrong 0.8279732465744019 1
Wrong 0.5133382678031921 0
Wrong 0.906995415687561 1
Correct 0.9994614720344543 1
Correct 0.9983161091804504 1
Wrong 0.9642142057418823 1
Correct 0.9996491074562073 1
Correct 0.9975770115852356 1
Correct 0.9553855657577515 1
Wrong 0.7083107829093933 1
Wrong 0.9954398274421692 1
Correct 0.9170560836791992 1
Wrong 0.9999837279319763 1
Wrong 0.9489561319351196 1
Correct 0.9998906850814819 1
Correct 0.7570120692253113 1
Wrong 0.9997513890266418 1
Wrong 0.9999787211418152 1
Correct 0.9847351312637329 1
Wrong 0.9995960593223572 1
Correct 0.9964178800582886 1
Correct 0.9919189810752869 1
Correct 0.8309441208839417 1
Wrong 0.9897521734237671 1
Wrong 0.5248017907142639 0
Wrong 0.5647976398468018 0
Wrong 0.5621590614318848 0
Correct 0.5628246665000916 0
Correct 0.9708659648895264 1
Wrong 0.982951283454895 1
Wrong 0.9992600083351135 1
Wrong 0.9993968605995178 1
Wrong 0.5268903374671936 0
Correct 0.6361367702484131 1
Correct 0.9205841422080994 1
Wrong 0.43265247344970703 0
Correct 0.7765678763389587 1
Wrong 0.5282628536224365 0
Correct 0.5908476710319519 0
Wrong 0.8361266851425171 1
Correct 0.6543785333633423 1
Correct 0.9628940224647522 1
Wrong 0.9700380563735962 1
Wrong 0.7364272475242615 1
Correct 0.9808287620544434 1
Correct 0.6579296588897705 1
