grade confidence_level parsing_issue_occurred
Wrong 0.414372980594635 0
Correct 0.40479913353919983 0
Correct 0.306414932012558 0
Correct 0.3074225187301636 0
Wrong 0.283942312002182 0
Wrong 0.28085026144981384 0
Wrong 0.31772205233573914 0
Wrong 0.32310160994529724 0
Wrong 0.3361274302005768 0
Wrong 0.32326388359069824 0
Wrong 0.24251851439476013 0
Wrong 0.3660072386264801 0
Correct 0.3497066795825958 0
Correct 0.3140045702457428 0
Correct 0.2991088628768921 0
Wrong 0.31993165612220764 0
Wrong 0.31702521443367004 0
Wrong 0.3690618872642517 0
Wrong 0.39709916710853577 0
Wrong 0.31555020809173584 0
Wrong 0.27719083428382874 0
Correct 0.21881678700447083 0
Wrong 0.2825370132923126 0
Wrong 0.3590143322944641 0
Wrong 0.28412649035453796 0
Wrong 0.3826289772987366 0
Wrong 0.41104835271835327 0
Wrong 0.32471156120300293 0
Wrong 0.37183570861816406 0
Wrong 0.3721116781234741 0
Correct 0.32247641682624817 0
Wrong 0.45185011625289917 0
Correct 0.30876362323760986 0
Wrong 0.2706644535064697 0
Correct 0.26099854707717896 0
Wrong 0.3249577581882477 0
Correct 0.42471715807914734 0
Wrong 0.3885916471481323 0
Wrong 0.41394391655921936 0
Wrong 0.29595816135406494 0
Wrong 0.2525911033153534 0
Correct 0.33318012952804565 0
Correct 0.42230352759361267 0
Wrong 0.43605050444602966 0
Wrong 0.34669938683509827 0
Wrong 0.28779658675193787 0
Wrong 0.27752962708473206 0
Wrong 0.44629108905792236 0
Correct 0.28889933228492737 0
Wrong 0.27287209033966064 0
Correct 0.2970026135444641 0
Correct 0.28487128019332886 0
Wrong 0.24950076639652252 0
Wrong 0.4416450560092926 0
Correct 0.3118278980255127 0
Wrong 0.4230586886405945 0
Wrong 0.3157322406768799 0
Wrong 0.24237792193889618 0
Wrong 0.4606906473636627 0
Wrong 0.29387950897216797 0
Wrong 0.3061339259147644 0
Correct 0.40771427750587463 0
Wrong 0.34257349371910095 0
Wrong 0.31393298506736755 0
Wrong 0.265941858291626 0
Wrong 0.3281581699848175 0
Correct 0.4101998805999756 0
Wrong 0.2933981716632843 0
Correct 0.30018025636672974 0
Wrong 0.395477294921875 0
Wrong 0.4944753646850586 0
Wrong 0.27819252014160156 0
Wrong 0.3580152988433838 0
Wrong 0.29297560453414917 0
Wrong 0.3229181170463562 0
Wrong 0.34848544001579285 0
Wrong 0.31977203488349915 0
Wrong 0.3764471411705017 0
Correct 0.25439760088920593 0
Correct 0.4233783781528473 0
Wrong 0.3196594715118408 0
Correct 0.2995731234550476 0
Wrong 0.3101550340652466 0
Wrong 0.4721829295158386 0
Correct 0.36591988801956177 0
Wrong 0.3841901123523712 0
Correct 0.4488862156867981 0
Wrong 0.35611966252326965 0
Wrong 0.4071024954319 0
Wrong 0.34617483615875244 0
Wrong 0.3146844804286957 0
Wrong 0.32047197222709656 0
Correct 0.42804786562919617 0
Wrong 0.337424635887146 0
Wrong 0.385591983795166 0
Correct 0.2673804759979248 0
Correct 0.4336085319519043 0
Correct 0.3213411271572113 0
Wrong 0.33850714564323425 0
Wrong 0.2726064920425415 0
Wrong 0.41353142261505127 0
Wrong 0.25821688771247864 0
Wrong 0.3488314747810364 0
Wrong 0.40310031175613403 0
Wrong 0.4229622483253479 0
Wrong 0.3568272888660431 0
Wrong 0.23395900428295135 0
Correct 0.3100431561470032 0
Wrong 0.30869680643081665 0
Wrong 0.2654310166835785 0
Wrong 0.43407225608825684 0
Wrong 0.3072894215583801 0
Wrong 0.4813786447048187 0
Wrong 0.3380226492881775 0
Wrong 0.2825430929660797 0
Correct 0.30930522084236145 0
Wrong 0.4206524193286896 0
Wrong 0.3314400017261505 0
Wrong 0.3437696695327759 0
Wrong 0.42543449997901917 0
Wrong 0.3574891686439514 0
Wrong 0.2750203013420105 0
Correct 0.3210098147392273 0
Wrong 0.2784414291381836 0
Wrong 0.2776781916618347 0
Wrong 0.3083813488483429 0
Wrong 0.34905555844306946 0
Wrong 0.3657900094985962 0
Correct 0.330973356962204 0
Wrong 0.3952587842941284 0
Wrong 0.45348185300827026 0
Wrong 0.4423406422138214 0
Wrong 0.4317542314529419 0
Wrong 0.2873953580856323 0
Wrong 0.284085750579834 0
Wrong 0.38109785318374634 0
Wrong 0.25050556659698486 0
Wrong 0.34858307242393494 0
Wrong 0.2672814428806305 0
Correct 0.30988290905952454 0
Wrong 0.29454505443573 0
Wrong 0.36401697993278503 0
Wrong 0.2659605145454407 0
Wrong 0.2987935245037079 0
Wrong 0.23512481153011322 0
Wrong 0.38786476850509644 0
Wrong 0.2981751263141632 0
Correct 0.27677735686302185 0
Wrong 0.4437481462955475 0
Wrong 0.21741917729377747 0
Wrong 0.2635975778102875 0
Wrong 0.40315937995910645 0
Correct 0.29379788041114807 0
Wrong 0.22101642191410065 0
Wrong 0.31945130228996277 0
Wrong 0.28905218839645386 0
Wrong 0.2806686460971832 0
Wrong 0.4133460819721222 0
Wrong 0.34093090891838074 0
Wrong 0.3900301158428192 0
Wrong 0.49186068773269653 0
Wrong 0.2620108723640442 0
Wrong 0.26803943514823914 0
Wrong 0.37854769825935364 0
Correct 0.2760760486125946 0
Wrong 0.27353599667549133 0
Wrong 0.36039501428604126 0
Correct 0.33655381202697754 0
Wrong 0.24308940768241882 0
Wrong 0.3566155731678009 0
Wrong 0.22590385377407074 0
Wrong 0.3734567165374756 0
Wrong 0.3005577325820923 0
Wrong 0.4281342029571533 0
Wrong 0.37310245633125305 0
Wrong 0.24839800596237183 0
Wrong 0.3284769058227539 0
Correct 0.34456539154052734 0
Wrong 0.40976861119270325 0
Wrong 0.2899840176105499 0
Correct 0.34581872820854187 0
Wrong 0.4066898822784424 0
Wrong 0.363799124956131 0
Wrong 0.27424484491348267 0
Wrong 0.39001837372779846 0
Wrong 0.30318617820739746 0
Wrong 0.34775617718696594 0
Correct 0.2652500867843628 0
Wrong 0.28331100940704346 0
Wrong 0.39600521326065063 0
Wrong 0.30038461089134216 0
Correct 0.3057700991630554 0
Wrong 0.3341037631034851 0
Correct 0.2746497690677643 0
Wrong 0.2901080548763275 0
Correct 0.28235912322998047 0
Wrong 0.4114750623703003 0
Wrong 0.34889721870422363 0
Wrong 0.27710336446762085 0
Correct 0.42429256439208984 0
Correct 0.36787447333335876 0
Wrong 0.38547050952911377 0
Wrong 0.31242677569389343 0
Wrong 0.33208712935447693 0
