grade confidence_level parsing_issue_occurred
Wrong 0.9362613558769226 0
Correct 0.9290500283241272 0
Wrong 0.9297937154769897 0
Correct 0.87692791223526 0
Wrong 0.7620299458503723 0
Wrong 0.981746256351471 0
Wrong 0.96775883436203 0
Wrong 0.9454436302185059 0
Correct 0.9881258010864258 2
Wrong 0.9259616136550903 0
Wrong 0.9099963307380676 0
Wrong 0.615688145160675 0
Correct 0.9635161757469177 0
Correct 0.982239305973053 2
Wrong 0.9489862322807312 0
Correct 0.5529419779777527 0
Correct 0.8207376599311829 0
Correct 0.5289511680603027 0
Correct 0.8769564628601074 0
Wrong 0.8867598176002502 0
Correct 0.6585830450057983 0
Correct 0.7323904037475586 0
Wrong 0.9828575849533081 2
Wrong 0.9248379468917847 0
Correct 0.549504280090332 2
Correct 0.721910297870636 0
Correct 0.9164937734603882 0
Wrong 0.6336162686347961 0
Correct 0.9751341938972473 2
Correct 0.6798893809318542 0
Correct 0.7616167664527893 2
Correct 0.5962156057357788 0
Correct 0.6951351761817932 0
Wrong 0.4643135368824005 0
Correct 0.9870865941047668 0
Wrong 0.8411868214607239 0
Correct 0.9249922633171082 0
Correct 0.487405002117157 0
Wrong 0.8171101808547974 0
Correct 0.5412622690200806 0
Correct 0.9811697602272034 2
Correct 0.37186044454574585 0
Correct 0.6625460386276245 0
Correct 0.8365936279296875 0
Wrong 0.9133051037788391 0
Correct 0.5866293907165527 0
Wrong 0.5837955474853516 0
Correct 0.8744133114814758 0
Correct 0.7313734889030457 0
Correct 0.42164140939712524 0
Correct 0.932487428188324 0
Wrong 0.4877971112728119 0
Wrong 0.9655336737632751 0
Correct 0.8899983763694763 0
Correct 0.9177284240722656 0
Wrong 0.7080439925193787 0
Correct 0.4805990755558014 0
Correct 0.4805658757686615 0
Wrong 0.9866086840629578 2
Correct 0.9595550894737244 0
Wrong 0.9949216246604919 2
Wrong 0.0001500601356383413 3
Correct 0.6795811653137207 0
Wrong 0.5037088990211487 0
Correct 0.9914680123329163 2
Wrong 0.6851639747619629 0
Correct 0.9255645871162415 0
Wrong 0.981455385684967 2
Wrong 0.7000125646591187 0
Correct 0.7520303726196289 0
Correct 0.6328993439674377 0
Correct 0.5335111021995544 0
Correct 0.8188305497169495 0
Correct 0.7621530294418335 0
Correct 0.9717257618904114 2
Correct 0.9643768072128296 2
Correct 0.9819427132606506 2
Wrong 0.8455144166946411 0
Correct 0.9741813540458679 2
Wrong 0.7531100511550903 0
Correct 0.8870176672935486 0
Correct 0.7023459076881409 0
Wrong 0.44460877776145935 0
Wrong 0.5929369330406189 0
Correct 0.9543107151985168 2
Wrong 0.4358372688293457 0
Wrong 0.7358412146568298 0
Wrong 0.9602044224739075 0
Correct 0.8634707927703857 0
Correct 0.9576634764671326 2
Correct 0.9326542019844055 2
Wrong 0.8119247555732727 0
Correct 0.9857763051986694 2
Correct 0.8914196491241455 0
Correct 0.9351153373718262 0
Wrong 0.537816047668457 0
Wrong 0.9554425477981567 2
Wrong 0.9130793213844299 0
Correct 0.9631436467170715 0
Correct 0.7499837279319763 0
Wrong 0.9199835062026978 2
Wrong 0.5397312045097351 0
Correct 0.6658979654312134 0
Wrong 0.9728265404701233 0
Correct 0.5830012559890747 0
Wrong 0.6886351108551025 0
Correct 0.9594488143920898 0
Wrong 0.8420690298080444 0
Correct 0.367347776889801 0
Correct 0.9659534096717834 2
Wrong 0.6956766247749329 0
Correct 0.6370566487312317 0
Correct 0.4390507936477661 0
Wrong 0.9718253016471863 2
Correct 0.7461575865745544 0
Correct 0.8372799754142761 0
Correct 0.9180868864059448 0
Wrong 0.8355506658554077 0
Wrong 0.776833713054657 0
Wrong 0.7038708329200745 0
Correct 0.6604554653167725 0
Wrong 0.980046808719635 2
Correct 0.5979033708572388 0
Correct 0.8263824582099915 2
Wrong 0.9844686388969421 2
Wrong 0.9662919640541077 0
Correct 0.5182327628135681 0
Correct 0.7276226878166199 0
Correct 0.9763708710670471 0
Correct 0.9308039546012878 2
Wrong 0.7371629476547241 0
Correct 0.9710438251495361 0
Wrong 0.7932049036026001 0
Correct 0.9510380625724792 0
Correct 0.9351255297660828 0
Correct 0.9823129773139954 2
Wrong 0.9133515357971191 0
Correct 0.9003680348396301 2
Wrong 0.859063982963562 0
Correct 0.9639831185340881 0
Correct 0.9944102764129639 2
Correct 0.9273809790611267 0
Correct 0.8503608703613281 0
Correct 0.8031623363494873 0
Correct 0.6450465321540833 0
Wrong 0.5257130861282349 0
Correct 0.9482797384262085 0
Correct 0.939285933971405 2
Wrong 0.9825093746185303 0
Correct 0.9741916060447693 0
Correct 0.4605816900730133 0
Correct 0.9410764575004578 0
Correct 0.6226074695587158 0
Correct 0.4978814423084259 0
Wrong 0.6744673848152161 0
Correct 0.8817076683044434 0
Wrong 0.8161294460296631 0
Correct 0.9832208752632141 2
Wrong 0.8751855492591858 0
Correct 0.8640187978744507 0
Correct 0.8020209670066833 0
Correct 0.81961590051651 0
Wrong 0.8040913939476013 0
Correct 0.956231951713562 2
Wrong 0.7326394319534302 0
Correct 0.8978306651115417 0
Wrong 0.7828405499458313 0
Correct 0.7770540714263916 0
Correct 0.9866535067558289 2
Correct 0.7499865293502808 0
Wrong 0.9414197206497192 0
Correct 0.8244932889938354 0
Wrong 0.834804117679596 0
Correct 0.9365510940551758 2
Wrong 0.8467753529548645 0
Wrong 0.8205138444900513 0
Wrong 0.9401862025260925 0
Correct 0.9898377656936646 2
Wrong 0.5113228559494019 0
Correct 0.4871163070201874 0
Correct 0.6950695514678955 0
Correct 0.9758974313735962 0
Wrong 0.9888280630111694 2
Wrong 0.9323937892913818 0
Correct 0.9622146487236023 0
Wrong 0.6048137545585632 0
Wrong 0.5444552302360535 0
Wrong 0.9181879758834839 0
Correct 0.741274356842041 0
Correct 0.4997362792491913 0
Wrong 0.9550340175628662 0
Wrong 0.7952620387077332 0
Wrong 0.4906427264213562 0
Correct 0.8362560272216797 0
Correct 0.5615332126617432 0
Wrong 0.9599072933197021 0
Wrong 0.7340107560157776 0
Wrong 0.682887613773346 0
Correct 0.4777338206768036 0
Wrong 0.0009317754302173853 3
Correct 0.9024593234062195 0
Wrong 0.8021631240844727 0
Wrong 0.8822916746139526 0
Correct 0.7564194202423096 0
Correct 0.8190351724624634 0
Wrong 0.9903118014335632 2
Wrong 0.8487708568572998 0
Correct 0.5141843557357788 0
Correct 0.9667981863021851 0
Correct 0.001698216306976974 3
Correct 0.7553983926773071 0
Wrong 0.8902435302734375 0
Wrong 0.8255214095115662 0
Correct 0.6407350301742554 0
Wrong 0.9711095094680786 0
Wrong 0.993002712726593 2
Correct 0.5412702560424805 0
Correct 0.9682012796401978 0
Wrong 0.4684240221977234 0
Correct 0.8405390977859497 0
Wrong 0.879615306854248 0
Wrong 0.605219304561615 2
Wrong 0.6518595814704895 0
Correct 0.8299744129180908 0
Correct 0.9513920545578003 2
Wrong 0.9285129308700562 0
Wrong 0.913321852684021 0
Wrong 0.6570276618003845 0
Correct 0.7606335878372192 0
Wrong 0.843593180179596 0
Wrong 0.4842231273651123 0
Wrong 0.9878246784210205 0
Correct 0.9201346039772034 0
Wrong 0.8619183301925659 0
Correct 0.7047805786132812 0
Correct 0.5011208653450012 0
Wrong 0.9879408478736877 2
Correct 0.8420507907867432 0
Correct 0.9317650198936462 2
Correct 0.662331759929657 0
Correct 0.9712498784065247 2
Correct 0.7042778134346008 0
Wrong 0.9750738739967346 2
Wrong 0.6438634395599365 0
Wrong 0.722903847694397 0
Wrong 0.9905906915664673 2
Correct 0.9306374788284302 0
Correct 0.5211523771286011 2
Wrong 0.9180666208267212 0
Correct 0.40608739852905273 0
Correct 0.8880311250686646 0
Correct 0.7892292141914368 0
Correct 0.8511963486671448 0
Correct 0.494256854057312 0
Wrong 0.48843681812286377 0
Wrong 0.9843900799751282 2
Wrong 0.9741219282150269 0
Correct 0.9472079873085022 0
Correct 0.9806056022644043 2
Wrong 0.5896376371383667 0
Correct 0.9875071048736572 0
Wrong 0.6196656823158264 0
Correct 0.733731746673584 0
Correct 0.9899202585220337 2
Correct 0.7623966336250305 2
Correct 0.7631912231445312 0
Correct 0.9111788868904114 2
Wrong 0.6788759827613831 0
Wrong 0.9709623456001282 0
Wrong 0.7886515855789185 2
Wrong 0.6294666528701782 0
Correct 0.9338132739067078 0
Correct 7.766464591441036e-07 3
Wrong 0.7154972553253174 0
Correct 0.8385843634605408 0
Wrong 0.8935844898223877 0
Correct 0.7740362882614136 2
Wrong 0.8287608027458191 0
Correct 0.5114197134971619 0
Wrong 0.7116928100585938 0
Wrong 0.6704115271568298 0
Wrong 0.7667914628982544 0
Wrong 0.8403239250183105 0
Correct 0.9747277498245239 0
Correct 0.8807030916213989 0
Wrong 0.7033092379570007 0
Wrong 0.7132660746574402 0
Correct 0.5831804275512695 0
Correct 0.8459742665290833 0
Wrong 0.8599991798400879 0
Wrong 0.6076899766921997 0
Correct 0.6388992667198181 0
Correct 0.9763938188552856 0
Wrong 0.9726244211196899 2
Wrong 0.8060027360916138 0
Wrong 0.9264308214187622 0
Correct 0.985634982585907 0
Correct 0.548217236995697 0
Wrong 0.7261964678764343 0
Wrong 0.9566102027893066 2
Correct 0.9743324518203735 2
Wrong 0.5095710158348083 0
Correct 0.7805642485618591 0
Wrong 0.5436590909957886 0
Correct 0.6188473105430603 0
Wrong 0.7684815526008606 0
Wrong 0.8584120869636536 0
Correct 0.706872284412384 0
Correct 0.7228091359138489 0
Wrong 0.8572651147842407 0
Wrong 0.9150243997573853 2
Correct 0.5524239540100098 0
Correct 0.9168515205383301 2
Wrong 0.7246838808059692 0
Wrong 0.9712240099906921 2
Correct 0.7724084854125977 0
Wrong 0.7900967597961426 0
Wrong 0.5229453444480896 0
Wrong 0.9758423566818237 0
Wrong 0.6444867849349976 0
Wrong 0.8996267318725586 0
Correct 0.6947090029716492 0
Correct 0.9814557433128357 2
Wrong 0.6243348717689514 0
Wrong 0.827308714389801 0
Correct 0.6079137921333313 0
Wrong 0.8831278681755066 0
Wrong 0.9382402896881104 0
Correct 0.5657703876495361 0
Wrong 0.5664947032928467 0
Correct 0.6358598470687866 0
Wrong 0.6868471503257751 0
Correct 0.5675642490386963 0
Correct 0.5213625431060791 0
Wrong 0.9807762503623962 0
Wrong 0.5953637361526489 0
Correct 0.8092483282089233 0
Correct 0.9913079738616943 2
Correct 0.5282923579216003 0
Wrong 0.8996114134788513 0
Wrong 0.7843148708343506 0
Wrong 0.8494314551353455 0
Correct 0.9113798141479492 2
Wrong 0.5264081358909607 0
Correct 0.6135450005531311 0
Correct 0.8345341086387634 0
Wrong 0.6113466024398804 0
Correct 0.9662503600120544 2
Correct 0.9815070629119873 2
Correct 0.9558815956115723 0
Correct 0.3747977316379547 0
Correct 0.690502941608429 0
Wrong 0.5536547303199768 0
Correct 0.8258444666862488 0
Wrong 0.8189554810523987 0
Wrong 0.974591076374054 2
Wrong 0.9663555026054382 0
Correct 0.5025992393493652 0
Correct 0.7825791835784912 0
Wrong 0.9638828039169312 0
Wrong 0.9757726192474365 2
Wrong 0.9496861696243286 0
Wrong 0.9185121655464172 0
Correct 0.6454929113388062 0
Wrong 0.5182885527610779 0
Correct 0.8737147450447083 0
Correct 0.9640142321586609 0
Wrong 0.9816932082176208 2
Wrong 0.9780270457267761 2
Correct 0.8773798942565918 0
Wrong 0.6126474142074585 0
Correct 0.40827271342277527 0
Correct 0.4826059937477112 0
Wrong 0.5153723955154419 0
Correct 0.7465524673461914 0
Correct 0.747406005859375 0
Correct 0.733393669128418 0
Correct 0.9596399664878845 0
Wrong 0.5380743741989136 0
Correct 0.9739493727684021 0
Correct 0.9580737948417664 0
Correct 0.900252640247345 0
Correct 0.799778401851654 0
Wrong 0.7435799241065979 0
Wrong 0.8838977217674255 0
Wrong 0.5619324445724487 0
Wrong 0.8636193871498108 0
Wrong 0.7136403322219849 0
Correct 0.6290594339370728 0
Correct 0.7473111152648926 0
Correct 0.8892543315887451 2
Correct 0.9522375464439392 0
Wrong 0.922378659248352 0
Correct 0.6024630665779114 0
Wrong 0.7076437473297119 0
Wrong 0.6357278227806091 0
Correct 0.8328493237495422 0
Correct 0.9487284421920776 0
Wrong 0.6946517825126648 0
Correct 0.8728070259094238 0
Correct 0.5052553415298462 0
Correct 0.9373803734779358 0
Wrong 0.9629442095756531 0
Wrong 0.6299557685852051 0
Correct 0.5447878837585449 0
Correct 0.8452062010765076 0
Wrong 0.855080783367157 0
Correct 0.608346164226532 0
Correct 0.9427661895751953 2
Wrong 0.6045488119125366 0
Correct 0.9089552164077759 0
Wrong 0.983327329158783 2
Wrong 0.5122435688972473 0
Correct 0.9823352694511414 2
Correct 0.965246856212616 0
Wrong 0.9737522006034851 0
Wrong 0.9688234925270081 0
Wrong 0.9051266312599182 0
Wrong 0.5701147317886353 0
Correct 0.7871131896972656 0
Correct 0.7174974083900452 0
Correct 0.6738775968551636 0
Correct 0.6690215468406677 2
Wrong 0.6607386469841003 0
Correct 0.7882605195045471 0
Correct 0.8133718967437744 0
Correct 0.6536824107170105 0
Wrong 0.7295956015586853 0
Wrong 0.5152159929275513 0
Correct 0.9963991641998291 2
Correct 0.7723798751831055 0
Wrong 0.5696668028831482 0
Correct 0.9801480770111084 2
Wrong 0.8696584701538086 0
Correct 0.6099252700805664 0
Wrong 0.5601305365562439 0
Wrong 0.942819356918335 0
Wrong 0.747105062007904 0
Wrong 0.9794671535491943 2
Wrong 0.7370288372039795 0
Correct 0.7883263826370239 0
Wrong 0.9793776273727417 0
Correct 0.8719008564949036 0
Correct 0.31509914994239807 0
Wrong 0.4982489049434662 0
Wrong 0.701602041721344 0
Wrong 0.9357978701591492 0
Wrong 0.9939203262329102 2
Wrong 0.8182506561279297 2
Wrong 0.6188923120498657 0
Wrong 0.7922684550285339 2
Correct 0.6976339221000671 0
Correct 0.34877195954322815 0
Wrong 0.9457623362541199 2
Wrong 0.9726963043212891 0
Wrong 0.9480289220809937 0
Correct 0.897034764289856 0
Correct 0.9772669672966003 2
Correct 0.7774550914764404 0
Wrong 0.7281124591827393 0
Correct 0.7679256796836853 0
Wrong 0.8343267440795898 0
Correct 0.9846639037132263 0
Correct 0.528019905090332 0
Correct 0.7285716533660889 0
Wrong 0.9340589642524719 0
Correct 0.9746982455253601 2
Correct 0.9882137775421143 0
Correct 0.9374219179153442 0
Correct 0.9730240106582642 0
Correct 0.38917481899261475 0
Wrong 0.6876997947692871 0
Correct 0.9354152679443359 0
