grade confidence_level parsing_issue_occurred
Wrong 1.0 0
Correct 1.0 0
Correct 0.999999463558197 0
Wrong 0.9999256730079651 0
Wrong 0.9999977946281433 0
Correct 0.9999298453330994 0
Correct 1.0 0
Correct 0.9999997615814209 0
Correct 1.0 0
Correct 0.9999976754188538 0
Correct 1.0 0
Correct 0.9999966621398926 0
Correct 0.9999990463256836 0
Correct 1.0 0
Wrong 0.9941778182983398 0
Wrong 0.9999963641166687 0
Correct 0.9999456405639648 0
Correct 1.0 0
Correct 0.9999997019767761 0
Correct 0.9999638199806213 0
Correct 0.9999216198921204 0
Wrong 1.0 0
Wrong 0.9998981356620789 0
Correct 0.9999998211860657 0
Wrong 0.9999999403953552 0
Correct 0.9999992251396179 0
Wrong 0.9999996423721313 0
Correct 0.9999993443489075 0
Correct 1.0 0
Correct 0.9999996423721313 0
Correct 0.9999998211860657 0
Correct 0.9999999403953552 0
Correct 0.9999997019767761 0
Wrong 0.9999999403953552 0
Correct 0.9352999925613403 0
Wrong 0.9999996423721313 0
Wrong 0.9999439716339111 0
Correct 1.0 0
Wrong 0.9999203085899353 0
Correct 0.9999738335609436 0
Wrong 0.9999966621398926 0
Correct 0.9999897480010986 0
Correct 1.0 0
Wrong 0.9999997615814209 0
Correct 0.9999986886978149 0
Correct 0.9999991655349731 0
Correct 0.9999969601631165 0
Correct 1.0 0
Correct 1.0 0
Wrong 0.9999999403953552 0
Wrong 1.0 0
Wrong 0.9999637007713318 0
Correct 0.9999958276748657 0
Correct 0.926298201084137 0
Wrong 0.9999983906745911 0
Correct 0.9999995231628418 0
Wrong 1.0 0
Correct 0.9999998211860657 0
Wrong 0.9999949336051941 0
Correct 0.8633357286453247 0
Wrong 0.999996542930603 0
Correct 0.9998738765716553 0
Wrong 1.0 0
Wrong 0.9999068975448608 0
Correct 0.9999995231628418 0
Correct 0.999991774559021 0
Wrong 0.9999983310699463 0
Wrong 0.9997522234916687 0
Correct 0.9999993443489075 0
Wrong 0.999993622303009 0
Wrong 0.9999995231628418 0
Wrong 0.9999999403953552 0
Correct 0.8175408244132996 0
Wrong 0.9928780794143677 0
Correct 0.9999977946281433 0
Correct 0.9999847412109375 0
Correct 0.9878012537956238 0
Correct 1.0 0
Correct 0.9999998211860657 0
Correct 0.9999988675117493 0
Correct 0.9999996423721313 0
Wrong 0.999993085861206 0
Wrong 0.9999999403953552 0
Wrong 0.9999991655349731 0
Correct 0.9999960064888 0
Correct 0.9999996423721313 0
Wrong 0.9999940395355225 0
Correct 0.9997884631156921 0
Correct 0.9999992251396179 0
Correct 0.9999985098838806 0
Correct 1.0 0
Correct 0.999995768070221 0
Correct 1.0 0
Correct 0.9999918341636658 0
Correct 1.0 0
Wrong 0.9999998211860657 0
Correct 0.9999993443489075 0
Correct 0.9999998807907104 0
Correct 0.9999999403953552 0
Wrong 1.0 0
Correct 0.9999997615814209 0
Wrong 0.999999463558197 0
Wrong 0.9999995231628418 0
Wrong 0.9999999403953552 0
Wrong 0.9999744296073914 0
Correct 0.9999760985374451 0
Wrong 0.999998927116394 0
Wrong 0.9999966025352478 0
Correct 1.0 0
Correct 0.9996591210365295 0
Correct 0.9999980330467224 0
Wrong 0.9999997615814209 0
Wrong 0.9999929070472717 0
Wrong 1.0 0
Correct 0.9999991655349731 0
Correct 0.9999866485595703 0
Correct 0.9999998807907104 0
Correct 0.9999997615814209 0
Wrong 0.8785317540168762 0
Correct 0.9999997019767761 0
Correct 0.9999803900718689 0
Wrong 0.9999930262565613 0
Correct 0.9999999403953552 0
Correct 0.9999997019767761 0
Correct 1.0 0
Wrong 0.999994158744812 0
Wrong 0.999992847442627 0
Correct 0.9999983310699463 0
Correct 1.0 0
Correct 0.9999996423721313 0
Correct 0.999779462814331 0
Wrong 1.0 0
Wrong 0.9999982118606567 0
Wrong 0.9999988079071045 0
Correct 0.999127984046936 0
Correct 0.9999980330467224 0
