grade confidence_level parsing_issue_occurred
Correct 22.25 0
Correct 25.75 1
Correct 30.421875 3
Wrong 19.96875 2
Wrong 21.84375 2
Wrong 21.78125 0
Correct 21.1875 0
Wrong 22.796875 0
Wrong 20.078125 2
Wrong 28.984375 3
Wrong 20.4375 2
Wrong 22.5 2
Correct 20.984375 0
Correct 30.96875 3
Wrong 21.703125 0
Correct 22.234375 0
Wrong 29.15625 3
Correct 27.5625 3
Wrong 21.625 0
Wrong 24.21875 1
Correct 21.359375 0
Wrong 22.96875 1
Wrong 21.4375 0
Wrong 22.15625 0
Correct 29.375 3
Wrong 20.703125 0
Wrong 25.09375 1
Wrong 20.609375 0
Correct 27.578125 3
Wrong 19.453125 0
Wrong 21.0625 0
Correct 20.796875 0
Wrong 20.71875 0
Correct 21.0625 0
Wrong 27.015625 1
Wrong 24.78125 1
Wrong 20.75 2
Wrong 21.53125 0
Wrong 19.71875 0
Wrong 20.03125 0
Wrong 26.453125 3
Wrong 24.15625 3
Correct 20.46875 0
Wrong 24.6875 1
Wrong 20.359375 2
Correct 20.296875 0
Wrong 25.296875 1
Wrong 24.375 1
Correct 23.984375 1
Wrong 20.328125 2
Wrong 20.84375 0
Wrong 20.71875 0
Wrong 27.359375 3
Wrong 20.359375 0
Wrong 20.9375 0
Wrong 21.53125 0
Wrong 24.125 1
Wrong 20.625 0
Wrong 26.140625 3
Wrong 24.171875 1
Wrong 25.109375 1
Correct 21.546875 2
Wrong 21.703125 2
Correct 23.328125 0
Wrong 21.40625 0
Correct 28.765625 3
Correct 22.1875 0
Wrong 20.40625 0
Wrong 21.40625 2
Correct 21.84375 0
Correct 22.84375 0
Correct 22.09375 0
Wrong 26.6875 3
Wrong 21.6875 0
Wrong 20.109375 0
Wrong 22.09375 0
Wrong 21.671875 2
Wrong 22.3125 0
Wrong 20.125 0
Correct 20.515625 0
Wrong 31.34375 3
Correct 24.9375 1
Wrong 25.625 1
Correct 23.3125 1
Wrong 23.109375 1
Wrong 21.1875 0
Correct 21.78125 0
Wrong 25.375 1
Wrong 21.78125 0
Wrong 20.3125 2
Correct 21.40625 0
Wrong 22.03125 0
Wrong 20.109375 2
Wrong 21.84375 2
Correct 31.28125 3
Correct 20.671875 0
Correct 22.203125 0
Wrong 22.390625 2
Wrong 20.46875 0
Wrong 23.78125 1
Wrong 31.03125 3
Wrong 21.625 0
Wrong 20.90625 0
Wrong 24.5625 1
Wrong 21.671875 0
Wrong 19.421875 0
Correct 20.734375 0
Wrong 20.53125 2
Wrong 25.40625 3
Wrong 22.859375 1
Wrong 20.390625 0
Correct 25.171875 1
Wrong 22.0625 0
Wrong 19.75 0
Wrong 20.34375 0
Correct 24.546875 1
Correct 22.640625 0
Wrong 28.171875 3
Correct 21.6875 0
Correct 27.296875 3
Wrong 21.875 2
Wrong 19.6875 0
Correct 21.734375 0
Wrong 21.3125 0
Wrong 20.71875 2
Correct 23.09375 0
Correct 23.09375 0
Correct 22.515625 0
Wrong 20.65625 0
Wrong 20.078125 0
Wrong 20.171875 0
Wrong 19.34375 2
Wrong 27.75 1
Wrong 27.28125 1
Wrong 21.109375 0
Correct 22.8125 0
Wrong 24.5 1
Wrong 19.859375 0
Wrong 22.1875 0
Correct 23.84375 1
Wrong 21.21875 0
Correct 22.625 0
Correct 20.875 0
Wrong 21.421875 0
Correct 29.640625 3
Unparseable 0 4
Correct 23.0 0
Correct 19.75 0
Correct 20.953125 2
Correct 21.21875 0
Correct 20.8125 0
Wrong 23.59375 3
Wrong 20.390625 0
Wrong 21.0625 2
Correct 21.328125 2
Correct 20.84375 0
Wrong 20.328125 0
Wrong 21.390625 0
Wrong 19.875 0
Wrong 19.75 2
Correct 21.390625 0
Wrong 21.921875 0
Wrong 20.34375 0
Wrong 20.015625 0
Correct 20.53125 0
Wrong 21.3125 0
Wrong 20.75 0
Correct 20.453125 0
Wrong 22.28125 0
Wrong 19.796875 0
Wrong 20.34375 0
Correct 21.0 2
Wrong 25.78125 1
Wrong 24.5625 0
Wrong 19.65625 0
Wrong 20.71875 0
Correct 20.609375 0
Correct 20.828125 0
Wrong 20.4375 0
Correct 19.859375 0
Wrong 21.3125 0
Wrong 21.609375 0
Correct 21.625 2
Wrong 21.4375 0
Wrong 20.3125 0
Wrong 21.875 0
Wrong 20.90625 0
Correct 23.421875 0
Wrong 23.890625 1
Wrong 22.03125 0
Correct 25.171875 1
Correct 23.84375 1
Wrong 19.828125 0
Correct 21.953125 0
Wrong 19.484375 0
Wrong 24.4375 1
Correct 20.71875 0
Wrong 20.53125 0
Correct 22.65625 0
Wrong 24.75 1
Correct 21.65625 0
Correct 23.328125 0
Wrong 23.09375 0
Wrong 20.671875 0
Wrong 21.3125 0
Wrong 27.015625 3
Correct 20.703125 0
Wrong 20.1875 0
Wrong 23.3125 0
Wrong 20.25 0
Wrong 21.828125 0
Wrong 25.09375 1
Correct 21.671875 0
Correct 25.75 1
Wrong 19.875 0
Wrong 21.59375 0
Wrong 21.015625 0
Wrong 21.5625 0
Wrong 20.875 0
Wrong 29.375 3
Correct 23.96875 1
Wrong 22.90625 1
Correct 20.53125 0
Wrong 21.65625 2
Unparseable 0 4
Wrong 23.15625 2
Wrong 22.8125 0
Correct 26.0625 3
