grade confidence_level parsing_issue_occurred
Correct 0.9996465444564819 0
Correct 0.9999675154685974 0
Correct 0.9999019503593445 0
Correct 1.0 0
Correct 0.9998009204864502 0
Correct 0.9999973773956299 0
Correct 1.0 0
Wrong 0.9999829530715942 0
Correct 0.9999992251396179 0
Correct 0.9999998211860657 0
Correct 0.9999997019767761 0
Correct 0.9999668598175049 0
Correct 0.9990803599357605 0
Correct 0.9999998211860657 0
Correct 0.99982750415802 0
Correct 0.9999956488609314 0
Correct 0.9999746084213257 0
Correct 0.9999997615814209 0
Correct 0.9999915361404419 0
Correct 0.9999998211860657 0
Correct 0.9997547268867493 0
Correct 0.9998205304145813 0
Correct 0.9999962449073792 0
Correct 0.999992311000824 0
Correct 0.9996480941772461 0
Correct 1.0 0
Correct 0.6150150895118713 0
Correct 0.9999464750289917 0
Correct 1.0 0
Correct 0.9999989867210388 0
Correct 0.9999995827674866 0
Correct 0.9999492764472961 0
Correct 1.0 0
Correct 0.9999912977218628 0
Correct 0.9998840093612671 0
Correct 0.9999537467956543 0
Correct 0.9999778866767883 0
Wrong 0.9999969601631165 0
Correct 0.9999942779541016 0
Correct 0.9988652467727661 0
Correct 0.9999492764472961 0
Correct 0.9936213493347168 0
Correct 1.0 0
Correct 0.9999949336051941 0
Correct 0.999994695186615 0
Correct 1.0 0
Wrong 0.9993392825126648 0
Correct 0.9999990463256836 0
Correct 0.9999852180480957 0
Wrong 0.9999841451644897 0
Correct 1.0 0
Correct 0.9999956488609314 0
Correct 0.9999999403953552 0
Correct 0.794154703617096 0
Correct 0.9965641498565674 1
Correct 1.0 0
Correct 0.9997914433479309 0
Correct 1.0 0
Wrong 0.9998373985290527 0
Wrong 0.9659110903739929 0
Correct 0.9999998807907104 0
Correct 0.9999998211860657 0
Correct 0.7072681188583374 0
Wrong 0.998248815536499 0
Correct 0.9999836683273315 0
Correct 0.9999979734420776 0
Correct 0.9924477338790894 1
Correct 0.9999993443489075 0
Correct 0.9999915361404419 0
Correct 0.9998549222946167 0
Correct 0.9999871850013733 0
Wrong 0.9996094107627869 1
Correct 0.9999998211860657 0
Wrong 0.9999717473983765 0
Correct 0.9999627470970154 0
Correct 1.0 0
Correct 1.0 0
Wrong 0.998985230922699 0
Wrong 0.999995231628418 0
Correct 0.9998131990432739 0
Correct 0.9997833371162415 0
Correct 0.9999919533729553 0
Correct 0.969127893447876 1
Correct 0.9999979734420776 0
Wrong 0.9978838562965393 0
Wrong 0.9999989867210388 0
Correct 0.9986816644668579 0
Correct 0.9999994039535522 0
Correct 0.9999035000801086 0
Correct 1.0 0
Correct 0.9999948740005493 0
Correct 1.0 0
Correct 0.9697279334068298 3
Correct 0.7310541868209839 0
Correct 0.9999979138374329 0
Correct 0.9742868542671204 0
Correct 0.9999818205833435 0
Correct 0.9997259974479675 0
Correct 0.9992311596870422 0
Correct 0.9999964237213135 0
Correct 0.996747612953186 0
Correct 0.9999973177909851 0
Correct 1.0 0
Correct 0.9999997615814209 0
Correct 0.9999578595161438 0
Wrong 0.9999909400939941 0
Correct 0.9999904036521912 0
Correct 0.9901310205459595 0
Wrong 0.9682155251502991 0
Correct 0.9999923706054688 0
Correct 0.999999463558197 0
Wrong 0.5845838189125061 0
Unparseable 0 4
Correct 0.986545741558075 0
Correct 0.9999998211860657 0
Correct 0.9999597668647766 0
Wrong 0.9999127388000488 0
Wrong 0.9999662637710571 0
Correct 0.9988753795623779 0
Correct 0.9984478950500488 0
Correct 1.0 0
Correct 0.9999923706054688 0
Correct 0.884034276008606 0
Correct 0.9999918341636658 0
Correct 0.7420527935028076 1
Wrong 0.999782383441925 0
Correct 0.9999514222145081 0
Correct 1.0 0
Correct 0.9999659061431885 0
Wrong 1.0 0
Correct 0.9856808185577393 0
Correct 0.507744312286377 1
Correct 1.0 0
Wrong 0.9999960064888 0
Wrong 0.9991087317466736 0
Correct 0.9992538094520569 0
Correct 1.0 0
Correct 0.999998927116394 0
Correct 0.9999959468841553 0
Correct 0.9999738335609436 0
Correct 0.9998246431350708 0
Correct 0.9905272722244263 0
Wrong 0.9999180436134338 0
Correct 0.7660139799118042 0
Correct 0.9959859251976013 0
Correct 0.9998670816421509 0
Correct 1.0 0
Correct 0.9999997615814209 0
Correct 0.9999998211860657 0
Correct 0.9999991655349731 0
Correct 0.9999993443489075 0
Wrong 0.9717782735824585 0
Correct 0.9999984502792358 0
Correct 0.9999837279319763 0
Correct 0.9999985098838806 0
Correct 0.9999982714653015 0
Correct 0.9999726414680481 0
Correct 0.9196397662162781 0
Correct 0.9999998807907104 0
Correct 1.0 0
Correct 0.9997181296348572 0
Correct 1.0 0
Wrong 0.9990833401679993 0
Correct 0.9999998807907104 0
Correct 0.9958516955375671 0
Correct 0.9999999403953552 0
Correct 1.0 0
Correct 0.9999876022338867 0
Wrong 0.9999988675117493 0
Wrong 0.9999915957450867 0
Correct 0.9879462122917175 0
Correct 0.9999496340751648 0
Correct 0.9999695420265198 0
Correct 0.9999991059303284 0
Wrong 0.8227636814117432 0
Correct 0.999770998954773 0
Correct 0.9996249675750732 0
Correct 0.9997302889823914 0
Wrong 0.9998979568481445 0
Correct 0.9999929666519165 0
Correct 0.8850001692771912 3
Correct 1.0 0
Correct 0.9999995827674866 0
Wrong 0.9999813437461853 0
Wrong 0.9950925707817078 0
Wrong 0.9975265264511108 0
Correct 1.0 0
Correct 0.6583182215690613 1
Correct 0.9996197819709778 0
Wrong 0.727969229221344 0
Correct 0.9999340772628784 0
Correct 0.9999997615814209 0
Correct 1.0 0
Correct 0.9999986886978149 0
