grade confidence_level parsing_issue_occurred
Wrong 0.8565561175346375 0
Correct 0.5992923378944397 0
Wrong 0.80495685338974 0
Correct 0.9081640243530273 0
Wrong 0.6288787722587585 0
Wrong 0.7684959769248962 0
Wrong 0.7116265296936035 0
Correct 0.6476039290428162 0
Correct 0.5807315707206726 0
Wrong 0.5696385502815247 0
Wrong 0.8742842078208923 0
Correct 0.9716043472290039 0
Correct 0.7058917284011841 0
Wrong 0.5384814739227295 0
Correct 0.6310890913009644 0
Correct 0.7287490367889404 0
Wrong 0.6493746042251587 0
Correct 0.8219946622848511 0
Correct 0.5419559478759766 0
Wrong 0.8234410285949707 0
Wrong 0.7513435482978821 0
Correct 0.538503110408783 0
Wrong 0.5876784324645996 0
Correct 0.8571180701255798 0
Wrong 0.7292143106460571 0
Correct 0.8917161226272583 0
Correct 0.9861015677452087 0
Wrong 0.925675094127655 0
Correct 0.6542730927467346 0
Correct 0.9748230576515198 0
Wrong 0.5421982407569885 0
Wrong 0.5083324313163757 0
Correct 0.6912153363227844 0
Wrong 0.6771395802497864 0
Correct 0.5804538130760193 0
Correct 0.8278651237487793 0
Correct 0.7669335007667542 0
Correct 0.8574633002281189 0
Wrong 0.5499352216720581 0
Correct 0.5885064005851746 0
Wrong 0.685300886631012 0
Wrong 0.5904431939125061 0
Correct 0.7691988348960876 0
Correct 0.9150198101997375 0
Wrong 0.724068284034729 0
Wrong 0.7891278862953186 0
Wrong 0.9934343695640564 0
Wrong 0.7087090611457825 0
Correct 0.5475339293479919 0
Correct 0.8571546077728271 0
Correct 0.947668194770813 0
Correct 0.7553977370262146 0
Wrong 0.9379101991653442 0
Correct 0.8124498128890991 0
Correct 0.7240349650382996 0
Correct 0.531838059425354 0
Correct 0.6592157483100891 0
Correct 0.904264509677887 0
Wrong 0.5556824803352356 0
Wrong 0.7659657597541809 0
Correct 0.6401817798614502 0
Correct 0.7401828765869141 0
Wrong 0.5912813544273376 0
Correct 0.6434222459793091 0
Wrong 0.6387530565261841 0
Correct 0.7743300795555115 0
Wrong 0.8303104639053345 0
Wrong 0.5369070768356323 0
Correct 0.5986042022705078 0
Correct 0.6715210676193237 0
Correct 0.595282256603241 0
Correct 0.7142274975776672 0
Wrong 0.9221359491348267 0
Correct 0.6327744126319885 0
Correct 0.9491706490516663 0
Correct 0.501135528087616 0
Correct 0.5696719884872437 0
Correct 0.5426992774009705 0
Correct 0.9815195798873901 0
Wrong 0.7770315408706665 0
Correct 0.8768842220306396 0
Correct 0.8326898217201233 0
Correct 0.6717372536659241 0
Wrong 0.8509840965270996 0
Wrong 0.5410504937171936 0
Wrong 0.5232100486755371 0
Wrong 0.7536594271659851 0
Correct 0.595926821231842 0
Wrong 0.8143690824508667 0
Correct 0.6815580725669861 0
Correct 0.6430837512016296 0
Correct 0.5028454065322876 0
Wrong 0.5716984272003174 0
Wrong 0.5613196492195129 0
Correct 0.5728652477264404 0
Wrong 0.557500422000885 0
Correct 0.8842214345932007 0
Wrong 0.800495982170105 0
Wrong 0.5073413252830505 0
