grade confidence_level
Correct 0.9999998807907104
Correct 0.9999994039535522
Wrong 0.9997038245201111
Correct 0.9999998211860657
Correct 0.9999957084655762
Correct 0.9999992251396179
Correct 1.0
Correct 0.9999973773956299
Correct 1.0
Correct 1.0
Correct 0.999998927116394
Correct 0.9999996423721313
Correct 1.0
Correct 0.9991637468338013
Wrong 0.9999998807907104
Correct 0.9999994039535522
Correct 0.999988317489624
Correct 0.8175702095031738
Correct 0.9999997615814209
Correct 0.9999961256980896
Correct 0.9999973177909851
Correct 1.0
Correct 1.0
Correct 0.9999938607215881
Correct 0.9999896287918091
Correct 0.9999997615814209
Correct 0.9999998807907104
Correct 1.0
Correct 0.9999983310699463
Correct 1.0
Correct 0.9999926686286926
Correct 0.9999986290931702
Correct 0.9999701380729675
Correct 0.9997965693473816
Correct 0.9999992251396179
Correct 1.0
Correct 0.999997615814209
Correct 0.9992192387580872
Correct 1.0
Correct 0.999994695186615
Correct 0.9999816417694092
Wrong 0.9995191693305969
Correct 1.0
Correct 0.9999998211860657
Correct 0.9999997615814209
Wrong 0.9999945759773254
Correct 1.0
Correct 0.9999435544013977
Correct 0.9999999403953552
Correct 0.9999994039535522
Correct 1.0
Correct 0.9999999403953552
Correct 1.0
Correct 0.9999999403953552
Correct 0.9999996423721313
Correct 0.9999977350234985
Correct 0.9999995827674866
Correct 1.0
Correct 1.0
Correct 0.9999775886535645
Correct 0.9999954104423523
Correct 0.9999984502792358
Correct 1.0
Correct 0.9999989867210388
Correct 0.9997349977493286
Wrong 0.9999994039535522
Correct 0.9999687075614929
Correct 0.9878686666488647
Correct 0.999956488609314
Wrong 1.0
Correct 0.9999998211860657
Correct 0.9995932579040527
Correct 1.0
Correct 1.0
Correct 0.9999989867210388
Correct 0.9999997615814209
Correct 0.998903214931488
Correct 0.9999999403953552
Correct 0.9999990463256836
Correct 1.0
Correct 0.9999975562095642
Correct 0.999998152256012
Correct 1.0
Correct 0.9999992847442627
Correct 0.9996105432510376
Correct 0.9999982714653015
Wrong 0.9814513921737671
Correct 0.9971848726272583
Correct 0.999999463558197
Correct 0.9999997615814209
Correct 0.9999998807907104
Correct 0.999999463558197
Correct 1.0
Correct 0.9999999403953552
Correct 0.9999904036521912
Correct 1.0
Correct 0.999999463558197
Correct 0.9999964237213135
Correct 0.9999999403953552
Correct 0.9999998807907104
Correct 0.9999999403953552
Correct 0.9999991655349731
Correct 0.9999994039535522
Correct 1.0
Correct 0.9999995231628418
Correct 1.0
Correct 0.9999998807907104
Correct 1.0
Wrong 0.9999984502792358
Wrong 0.9999919533729553
Correct 0.9999926090240479
Correct 1.0
Correct 0.9999994039535522
Wrong 0.9999997019767761
