grade confidence_level parsing_issue_occurred
Correct 0.40681207180023193 0
Correct 0.2761349081993103 0
Correct 0.1843426525592804 0
Wrong 0.47024208307266235 0
Wrong 0.3476543426513672 0
Correct 0.20017766952514648 0
Correct 0.41456446051597595 0
Correct 0.18478092551231384 0
Wrong 0.19450031220912933 0
Correct 0.2610255181789398 0
Correct 0.3909599781036377 0
Correct 0.3259243369102478 0
Correct 0.36001989245414734 0
Correct 0.638338029384613 0
Wrong 0.7378067970275879 0
Wrong 0.4760977327823639 0
Correct 0.49416792392730713 0
Correct 0.499186635017395 0
Correct 0.39146357774734497 0
Correct 0.2118135243654251 0
Correct 0.37612345814704895 0
Correct 0.24035502970218658 0
Correct 0.5734858512878418 0
Correct 0.5554726123809814 2
Correct 0.5356485843658447 0
Correct 0.4313446581363678 0
Wrong 0.3869907259941101 0
Correct 0.32853206992149353 0
Wrong 0.4440530836582184 0
Correct 0.4427736699581146 0
Wrong 0.30512499809265137 0
Correct 0.5421152710914612 0
Correct 0.2767438292503357 0
Correct 0.23468196392059326 0
Correct 0.5341540575027466 2
Wrong 0.2626854479312897 0
Wrong 0.565374493598938 2
Correct 0.5679916739463806 0
Correct 0.32538414001464844 0
Correct 0.3429553210735321 0
Correct 0.09047256410121918 0
Correct 0.24410586059093475 0
Correct 0.27710795402526855 0
Correct 0.5074981451034546 0
Correct 0.15680740773677826 0
Correct 0.09295665472745895 0
Correct 0.46339258551597595 0
Correct 0.36232858896255493 0
Correct 0.30433765053749084 0
Wrong 0.2940143942832947 0
Correct 0.5692800879478455 0
Wrong 0.4358840882778168 0
Correct 0.4083186984062195 0
Wrong 0.08086997270584106 0
Correct 0.10796976089477539 0
Correct 0.5626360177993774 2
Correct 0.38015708327293396 0
Correct 0.4504394233226776 0
Wrong 0.24686439335346222 0
Wrong 0.24567043781280518 0
Wrong 0.3212536871433258 0
Correct 0.45501917600631714 2
Correct 0.18730968236923218 0
Correct 0.4541776776313782 0
Wrong 0.2935236096382141 0
Correct 0.8002773523330688 2
Correct 0.2867465019226074 0
Correct 0.37426885962486267 0
Correct 0.48268207907676697 0
Correct 0.391613632440567 0
Correct 0.5977656841278076 0
Wrong 0.14411742985248566 0
Wrong 0.48010361194610596 0
Correct 0.25876277685165405 0
Correct 0.6368740797042847 0
Correct 0.25031447410583496 0
Correct 0.2717704176902771 0
Correct 0.46390607953071594 0
Wrong 0.005002195481210947 0
Correct 0.3104477822780609 0
Correct 0.23146818578243256 0
Wrong 0.6159406900405884 0
Wrong 0.2278626561164856 0
Wrong 0.14596638083457947 0
Correct 0.36489278078079224 0
Wrong 0.3200012445449829 0
Correct 0.2427453249692917 0
Correct 0.18264049291610718 0
Correct 0.2051618993282318 0
Correct 0.29173001646995544 0
Correct 0.529886782169342 0
Wrong 0.6188822984695435 0
Wrong 0.535916268825531 2
Correct 0.21268145740032196 0
Correct 0.5471002459526062 0
Wrong 0.3967422842979431 0
Correct 0.138377383351326 0
